num,title,date
5563359,플레이 야이 씨발새끼놈아!!!!!!!!!!!!!!!!!!!!!!!,2020-06-01 00:02:01
5563360,매수벽에 속는놈도있냐?,2020-06-01 00:03:44
5563361,12시 경주마는 어케 맞추냐,2020-06-01 00:05:02
5563362,지금 알트코인에 공매도 걸수있었으면,2020-06-01 00:05:24
5563363,좀전에 약반등 신호 나왔는뎅 역시 매수하기가 쉽지 않네염ㄷㄷㄷㄷㄷㄷㄷ,2020-06-01 00:07:29
5563364,피벡스이씨발럼때매 얼마를날린거냐,2020-06-01 00:11:36
5563365,BHP 슬슬 시동거네 ㅋㅋㅋ,2020-06-01 00:12:04
5563366,아 씨~발 실수로 즐찾켜놓고 전일순으로 세웠어,2020-06-01 00:12:16
5563367,대장님 9300불은 절대루다가 뚫려서는 안됩니당ㄷㄷㄷㄷㄷㄷㄷ,2020-06-01 00:19:16
5563369,플레이 개씨발련아 개씨발련아 개씨발련아 개씨발련아,2020-06-01 00:20:14
5563371,대장님 1시 전후까지는 관망해야겠네염ㄷㄷㄷㄷㄷㄷㄷ,2020-06-01 00:26:58
5563372,프로톤 무슨 소식있음?,2020-06-01 00:32:03
5563373,골렘 씹호재 ㅋㅋㅋ,2020-06-01 00:34:15
5563374,썬더토큰 매수벽은 꽤많이 쌓아두기는 했네염ㄷㄷㄷㄷㄷㄷㄷ,2020-06-01 00:35:19
5563375,이더 32만5천에 매도 생각하고 28에 큰거 2장 태웠다,2020-06-01 00:40:30
5563376,왐토큰 뭔데 떡상하냐,2020-06-01 00:40:30
5563378,펑션엑스 뭔데;;,2020-06-01 01:17:29
5563379,이거지 ㅋㅋㅋ,2020-06-01 01:20:35
5563381,초단타 재밌네염ㅋㅋㅋㅋㅋㅋㅋ,2020-06-01 01:29:45
5563382,에이다는 다시 100원 가겠넹ㄷㄷㄷㄷㄷㄷㄷ,2020-06-01 01:37:25
5563383,에이다로 60배 먹었던 놈이다,2020-06-01 01:44:58
5563384,펑션엑스 그만올라 펑션엑스 그만올라 펑션엑스 그만올라,2020-06-01 01:45:48
5563385,지금이 저점같다는 생각이 드는뎅 기분탓인가염ㄷㄷㄷㄷㄷㄷㄷ,2020-06-01 02:06:01
5563386,저는여 잡알트들 장보다여 메이저알트들 장이 훨씬 좋거든염ㄷㄷㄷㄷㄷㄷㄷ,2020-06-01 02:14:23
5563387,장이 멈춰있으니까는 할수 있는게 없네염ㄷㄷㄷㄷㄷㄷㄷ,2020-06-01 02:40:27
5563389,리플 모하냐,2020-06-01 03:13:08
5563390,퇴갤이염ㄷㄷㄷㄷㄷㄷㄷ,2020-06-01 03:45:22
5563391,긍데 리플타는 사람들 왜 리플타는거?,2020-06-01 04:25:47
5563392,3분할하고 잡니다,2020-06-01 04:42:32
5563393,꾸깨이는 탄 코인 광고두 안하고 좋다고도 안하잔슴 ㅇㅅㅇ,2020-06-01 05:35:47
5563394,50만원좌 형아 글 보는게 낙이 였는데,2020-06-01 05:56:57
5563395,피벡스 지갑 열리기 전까지 목표가 공개한다,2020-06-01 06:04:00
5563397,와 에이다 얼마나 쳐물려들있으면 100원갔다고 32억을 던지냐 ㅋㅋ,2020-06-01 06:20:51
5563398,알트가 답인 이유.TXT,2020-06-01 06:31:23
5563399,릐플은 천원은간다,2020-06-01 06:44:49
5563400,리플1000언 보고 장기투자 한다구염?ㄷㄷㄷㄷㄷㄷ,2020-06-01 06:47:42
5563401,저저번달 인가 유가 - 되지 않았었음?,2020-06-01 06:58:26
5563404,피벡스 지갑이 열리지 않고,2020-06-01 07:18:15
5563405,자 플엑 바코드 찍으며 3원대 유지 하다가 내일이나 모레쯤 4원 갈듯요ㅇ,2020-06-01 07:34:56
5563406,입갤이염ㄷㄷㄷㄷㄷㄷㄷ,2020-06-01 08:36:12
5563407,와 현 시세의 반일때 샀더니,2020-06-01 08:52:29
5563408,9시네염ㄷㄷㄷㄷㄷㄷㄷ,2020-06-01 09:00:19
5563410,꾸깨이보아라-> 람다- 종근당홀딩스등 80억규모 투자유치,2020-06-01 09:04:04
5563411,미선물 약하락 코스피 약상승이네염ㄷㄷㄷㄷㄷㄷㄷ,2020-06-01 09:06:08
5563412,개인적으로여 느낌오는 잡알트가 있어가지고 매수중이네염ㄷㄷㄷㄷㄷㄷㄷ,2020-06-01 09:08:21
5563413,리플은 그냥....,2020-06-01 09:18:16
5563415,쎄타퓨엘은 정말루다가 매수하면은 가만히 있더니염ㄷㄷㄷㄷㄷㄷㄷ,2020-06-01 09:28:25
5563416,오늘 가서 봐야겠네,2020-06-01 09:42:31
5563418,디지파이넥스 코리아에 오늘 플엑 상장 한다하네,2020-06-01 09:46:43
5563419,상승할꺼같나여?,2020-06-01 09:54:18
5563421,엘리시아 저점에 잘잡았다,2020-06-01 10:14:25
5563424,리플 2년안에 1000 은감,2020-06-01 10:58:52
5563425,속보 플레이엑스 2원대돌입,2020-06-01 11:01:03
5563426,트레이딩 제대로 배우자!!,2020-06-01 11:14:49
5563427,불장이군,2020-06-01 11:17:24
5563429,플엑씨발년아오늘은좀달려봐,2020-06-01 11:32:56
5563432,삼행시 쫌 하는사람,2020-06-01 11:50:09
5563433,기분좋은 아침 플레이엑스 가격보고 잡치네,2020-06-01 11:54:38
5563435,제일 많을거 같은데,2020-06-01 11:56:30
5563437,비체인 어떠함?,2020-06-01 12:01:04
5563442,플레이엑스 매집 겁나게 하고있네,2020-06-01 12:19:24
5563444,오 마이다스 또 올라간다,2020-06-01 12:23:36
5563446,입갤이염ㄷㄷㄷㄷㄷㄷㄷ,2020-06-01 12:29:24
5563447,슬슬 매매해볼까염ㄷㄷㄷㄷㄷㄷㄷ,2020-06-01 12:30:35
5563449,플레이엑스 다 팔아재낌 1원이나 가라 개씨발럼아,2020-06-01 12:38:35
5563450,타키온 떡상,2020-06-01 13:08:07
5563451,숨우동 첫 시드 얼마로 시작하셨음?,2020-06-01 13:09:13
5563452,지금으로선 최고인듯,2020-06-01 13:26:14
5563454,썬더토큰 기모으는거 아니겠져ㄷㄷㄷㄷㄷㄷㄷ,2020-06-01 13:47:54
5563455,매수할만한 코인이 안보이네염ㄷㄷㄷㄷㄷㄷㄷ,2020-06-01 13:55:35
5563458,메타별 대장은 믿음이지,2020-06-01 14:05:06
5563459,5천만원좌 어디갔냐???,2020-06-01 14:20:22
5563462,에이다 평단 107인데,2020-06-01 14:38:58
5563464,버지 모네로 막히니까 이제 사람들 플엑 사러 온다,2020-06-01 15:01:55
5563465,더블유 풀시드박았는데 뭐냐대체???,2020-06-01 15:07:29
5563468,플레이엑스 대운지 뭐냐고??????????씨발 뭐냐,2020-06-01 15:12:55
5563469,얘들아 더블유 이거 출금ㅇ해서 다른거래소애서 팔 수 있어?,2020-06-01 15:12:55
5563471,플엑 들어갈려고 다른 잡알트 팔았다,2020-06-01 15:18:28
5563472,꽁머니찾을땐 ★꽁지★,2020-06-01 15:23:09
5563473,뱅크 오브 아메리카라 파트너쉽 이거 진짜?,2020-06-01 15:23:42
5563474,X발 더블유 또 없애냐??,2020-06-01 15:25:49
5563475,비트코인은 거래소 간에도 가격차이가 있네,2020-06-01 15:26:03
5563476,WPX 예토전생했다가 다시 무덤감ㅋㅋㅋㅋㅋ,2020-06-01 15:27:33
5563478,ㅎㅎㅎ 이거,2020-06-01 15:30:16
5563479,아 빗썸존나웃기네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2020-06-01 15:30:57
5563480,뭐하냐 전재산 박아라빨리,2020-06-01 15:31:31
5563481,전설의포켓몬도 아니고 사려고 하면 사라지노 ㅡㅡ,2020-06-01 15:35:23
5563482,쿼크 사라  니좆을 걸고 간다,2020-06-01 15:36:01
5563483,[요약] 무슨일이냐 WPX가 몬데?,2020-06-01 15:36:54
5563484,더블유,2020-06-01 15:37:27
5563487,플엑 들어갓다 ^오^,2020-06-01 15:42:01
5563488,아무도 가지 않는 길 (feat 빗썸),2020-06-01 15:43:52
5563489,빗썸 개 시발샞기들아,2020-06-01 15:44:25
5563491,WPX 5명 8억개 입금한건 다 턴거임?,2020-06-01 15:47:49
5563492,같잖은 지식으로 플엑 알려준다,2020-06-01 15:48:21
5563493,빗썸이 이상황 타계하는 법 알려준다,2020-06-01 15:51:26
5563494,버지 상장폐지되면 이거 환불 못받음 ??,2020-06-01 15:53:05
5563495,야근데 버지가 당일날 갔냐?,2020-06-01 15:53:43
5563496,좆썸 븅신들,2020-06-01 15:57:02
5563497,방금 버지산새@끼는 뭔데 ㅋㅋㅋㅋㅋㅋㅋㅋ,2020-06-01 15:58:18
5563498,아니 버지어디갔는데?,2020-06-01 15:59:14
5563499,더블유 옳지 옳지 시발 제발 시발,2020-06-01 15:59:30
5563503,세@@력은 보통 자본이얼마임?,2020-06-01 16:07:11
5563504,4일후 원금 보장 후 14% 이기 재테크,2020-06-01 16:07:50
5563505,더블유씨빨년아 쏘라고!!!더블유씨빨년아 쏘라고!!!더블유씨빨년아 쏘라고!,2020-06-01 16:09:33
5563506,빗썸 왤케 기습발표를 좋아함?,2020-06-01 16:14:12
5563507,한가지 팁..알려줄까..,2020-06-01 16:16:10
5563508,더블유 씨발아 니때문에 플엑 떨어지잖아,2020-06-01 16:18:14
5563509,더블유 ㅅㅍ 시한부 선고받고도 우물쭈물,2020-06-01 16:18:23
5563510,더블유 20원 간드아으아으아앙,2020-06-01 16:20:24
5563511,아직 초짜라 이해가 안되는데,2020-06-01 16:22:42
5563512,더블유틀러스 닉값 했다,2020-06-01 16:23:10
5563513,아 왜이리 못올라가냐? ㅋㅋ,2020-06-01 16:23:42
5563514,입갤이염ㄷㄷㄷㄷㄷㄷㄷ,2020-06-01 16:23:42
5563515,5월 투자한 모든코인에서 수익이,2020-06-01 16:23:58
5563517,퀀텀 풀매수완료염ㄷㄷㄷㄷㄷㄷㄷ,2020-06-01 16:25:32
5563519,더블유 개씨발,2020-06-01 16:28:10
5563521,더블유 20원 간다 했다,2020-06-01 16:29:16
5563522,이제는여 펌핑올때까지 기다립니당ㄷㄷㄷㄷㄷㄷㄷ,2020-06-01 16:29:44
5563525,버지때랑 더블유 차이,2020-06-01 16:37:17
5563526,주말동안 상승못한 시총 꽤높은 코인들도 분위기 좋다는 말이져ㄷㄷㄷㄷㄷㄷㄷ,2020-06-01 16:38:15
5563529,더블유기사,2020-06-01 16:41:09
5563530,더블유 7원대에 진입한 새끼야,2020-06-01 16:42:43
5563531,플엑타지마 저점 0.8임,2020-06-01 16:43:42
5563533,근데진짜,2020-06-01 16:47:40
5563534,지금 더블유안가는이유알려줘?,2020-06-01 16:48:40
5563535,오우 털때마다 거래량 숙숙오르고,2020-06-01 16:49:52
5563536,ㅋ 플엑 저점 0.8원;; 공지 통수 치면 알제?,2020-06-01 16:51:26
5563537,더블유플러스 왜 계속 오르냐 시발,2020-06-01 16:52:15
5563538,쎄타퓨엘 보니까는 맘아프네염ㄷㄷㄷㄷㄷㄷㄷ,2020-06-01 16:53:56
5563540,나 플엑 다시타게 니들 좀 내려라,2020-06-01 16:55:32
5563541,더블유 촉이 왔다.,2020-06-01 16:58:51
5563542,아무런 예측도못하는 코인질그만하고 스포와이드 검색하구와라,2020-06-01 17:00:02
5563545,체인링크도 빨랑 스테이킹 지원했으면 조켔땅~ ㅋㅋㅋ,2020-06-01 17:04:04
5563547,이번에 제대로된 수익 못내면은 생각할 시간이 필요하겠네염ㄷㄷㄷㄷㄷㄷㄷ,2020-06-01 17:13:30
5563549,모네로 못뺐는데 어트카냐,2020-06-01 17:23:39
5563550,주식하다 넘어왔는데 불장 맞지?,2020-06-01 17:24:39
5563552,더블유 상승 2파 시자으아으아으악,2020-06-01 17:32:08
5563553,오늘은여 코인을 못할것 같아가지고여 나중에 확인해보겠습니당ㄷㄷㄷㄷㄷㄷㄷ,2020-06-01 17:33:42
5563554,퇴갤이염ㄷㄷㄷㄷㄷㄷㄷ,2020-06-01 17:33:49
5563555,맛있는짬뽕,2020-06-01 17:37:15
5563556,더블유 매집 좆나게 하고 있다,2020-06-01 17:37:42
5563558,근데 더블유 시총이좀 무거워서 모르겠네,2020-06-01 17:51:15
5563559,쟁크 바나나톡 에어드랍한다,2020-06-01 17:57:41
5563561,좋은코인,2020-06-01 18:12:42
5563563,이제는 ㅠㅠ,2020-06-01 18:14:44
5563564,에휴 코인빗 이벤트도 실패했네 씨발 씨발 개씨발,2020-06-01 18:14:55
5563565,몇일 잘먹었다. 이익실현 간다.,2020-06-01 18:18:52
5563567,아 플엑아 얼마나 개미털고갈라고 이렇게 다지냐,2020-06-01 18:22:58
5563570,BHP이거 물 다빠진거냐???,2020-06-01 18:37:34
5563571,내가 프레시움을 산 이유,2020-06-01 18:39:39
5563574,지금 킹맘스 갈만함?,2020-06-01 18:45:08
5563575,더블유 매수 타점 왔다 다시는 못볼 10원대다,2020-06-01 18:45:27
5563576,곧 한국 상장하겠다,2020-06-01 18:46:44
5563578,더블유 저놈 어디가노?? 저 저 20원 안가고 어디가노,2020-06-01 18:59:29
5563579,씨발 따블융 상폐각이냐? ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2020-06-01 19:04:02
5563581,야 몇일 올랐잖아.,2020-06-01 19:08:31
5563582,아무것도 매수안했습니당ㄷㄷㄷㄷㄷㄷㄷ,2020-06-01 19:09:38
5563584,에이다 씹떡상 수익인증,2020-06-01 19:15:11
5563585,맘스터치 3일동안 급상승할겁니다,2020-06-01 19:15:24
5563586,아니근데 wpx 시총이말이안대는데,2020-06-01 19:15:43
5563591,팬비스 이제 슬슬 바닥기어가네..,2020-06-01 19:43:32
5563592,팬비스 이제 슬슬 바닥기어가네.... 바닥언제까지 기어가려나,2020-06-01 19:45:21
