,num,title
310,6722443,펀디 오늘 1.99까지 내려갔었음 ㄹㅇ
311,6722445,내 리플 평단 인증.jpg
313,6722447,리플 550만뚫으면 600은 갈듯하다
332,6722469,리플 계단식 상향이다. 타는게 좋음 ㅇㅇ
356,6722502,리플로 머가리 깨진거 제노로 다시 머리 심었네
357,6722501,펀디 벽세워서 가둬놧네 ㅋㅋ
363,6722509,펀디 1.9 매수 눌러놓고 잘까?
365,6722511,"좆퇴물 안경잽이가 비트코인 까면 어쩔껀데 ㅋㅋ 테슬라,애플 이기던가"
410,6722572,bj존버가 이더 160초반에 주우라고 하던데
416,6722578,만약 사토시가 비트 다 털면 어케댐????
418,6722580,500테더 선물 1일차
419,6722581,넴 코인의 미래= 이오스
423,6722587,ㅅㅂ 리플 단타로 재미보고 있엇는데
425,6722590,bj존버피셜) 이더 160 초반에 주워라
426,6722591,펀디 2.0 걸고 자러간다
429,6722594,17년에 이더리움이 270만원에서 운지할때 190에 주웠던 형이다
464,6722642,펀디 심상치않다 ㄷㄷ2.5붕괴 ㄷㄷㄷㄷ
466,6722644,엠블 사고 망하면 캄보디아 가서 살면 되냐?
468,6722647,와 비트지금까지 흐르는거보면
470,6722649,지금 비트코인에 500박았다 ㅇㅇ
474,6722655,리플빨리타라 ㅋㅋ
480,6722661,펀디도 개좆박았네 진짜 ㅋㅋ
504,6722690,근디 비트코인도 공부하는게 있냐? ㅋㅋ
520,6722713,이번 장 슥 보니까 이더 에이다 나락가면 씹하락장 또나오겠네 ㅋㅋ
523,6722716,리플 555 원 새벽 마지막 펌핑 합니다 
562,6722766,"비트페이 “구글페이·삼성페이, 빠르면 3월 비트코인 결제 도입 기대”"
565,6722769,머스크 : 비트코인 일시적 하락 다음달 안에 1억 간다
572,6722777,넴 이씨발새끼 지혼자 끝도 없이 떨어지네
579,6722787,넴 소리소문없이 떨어지는중
592,6722801,넴 풀매수하고 잡니다 
603,6722815,리플 555원 펌핑 곳 시작 한다 빨리 담궈라 
605,6722817,일론머스크가 비트코인  1억간다고하면 진짜 갈까?
607,6722819,펀디 2.2에 물고 자러감
615,6722830,리플 가즈아~
616,6722831,리플 -2%대
625,6722844,아 시발 리플 530원에 물렸다
638,6722860,리플 사라 형이 말했다
649,6722876,리플 700 간다
651,6722879,크로미아 선동한새끼 언급하자마자 
680,6722913,아 시발 리플 530층 언제 오냐고!!!!!!!!!!!!!!
685,6722918,클레이튼 만지지마라
691,6722924,리플 -3%
695,6722929,넴 900 보라 188 시발 손절해야되냐?
707,6722941,넴 물타서 겨우 680ㅠ 가망있냐
712,6722947,리플520매수걸었는데 ㅆㅂ왜케빨리깨지노
719,6722957,아니 시팔 왜 리플 내가 사면 떨어지는데!!!!!!!1
726,6722966,펀디 지금 들어갈만하지. 오후에 3.0원은 가것지.
738,6722979,리플 진짜 어이가없네 씨발
739,6722980,리플 -5%
740,6722981,넴 1에 아가리 벌리고 있어도 먹겠다
744,6722985,"빌 게이츠, ""내가 생각하는 비트코인의 가치는 100달러"""
752,6722994,시발 넴단타치다 물렸다
757,6723001,리플개웃기네 새벽잘버티다가5시될려니까ㅋㅋ
769,6723017,넴 돌았네 씨발 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
780,6723030,와 시발 530에 리플샀는데 귀신같이 떨어지네
783,6723033,이번기회에 비트코인접고 현생살자
794,6723048,리플 300층 빝코 2000층에서 입벌리고 있으면 되냐?
795,6723049,제발 리플 530 한 번만 다시 와주세요 제발요 제발 부탁이에요
796,6723050,펀디 간다 ㅋㅋㅋㅋㅋ
817,6723076,페코실검떳을때 18년도에 리플넣은애들도왔겠지
829,6723092,얘들아 시1발 리플 530 올거같냐
838,6723103,김프머냐 해외 비트코인 이미 5000뚫렸는데
852,6723119,다들 폴카 펀디 저점 어디라고 보심??
857,6723125,펀디  2.41 눈물의 손절 행진 ㅠㅠㅠㅠㅋㅋㅋㅋㅋ
870,6723142,펀디 2.38에 700풀매수했다 잔다
872,6723143,머장흘러도 펀디는 지키네 ㄷㄷ
879,6723150,머스크가 가만있을거 같냐? 파엘이 비트 가치투자 인정한다는데
889,6723164,리플 530층 처물렸네 애미뒤진씨발
940,6723228,빨리 리플 사라....
945,6723234,20대여대생 비트코인으로 200만원꼴고 월세도 몬내고있음
952,6723241,이젠 비트가쏴도 알트는 꼼짝도안하고 내리면같이내리고 시발
956,6723245,리플 530층 물렸다 니들은 리플타지마라
958,6723247,시드1억5천으로 체인링크 다넣음 방송와서 훈수해봐
961,6723250,펀디 자꾸 누가 장난치냐?
969,6723259,지금 리플 곡소리 나오지? 리플사라
972,6723262,리플 530후반에 3000물림
981,6723272,펀디 2.66 ㅡ2.49 눈물의 손절..
982,6723273,아까 어떤놈이 펀디 손절글 쓰지마자
992,6723285,아이 싯팔 펀디 가자나요
999,6723293,리플 평단 655 9백만원넣었는데.. 반등 있을까요..
1001,6723296,펀디 2.6까지가면 진짜 코인접는다
1002,6723297,야 클레이튼 물린놈들 걱정마라
1003,6723298,머스크가 비트코인 뺏을거라고 생각하는놈들은 뭐냐
1004,6723299,펀디엑스 아직 2원 넘는 거 보니 정신 못차렸네
1015,6723314,오랜만에 리플 매수했다....
1021,6723320,내년 개봉영화 ' 비트코인 ' 시나리오 벌써 떴다..
1022,6723321,경주마 비트코인이면..
1024,6723323,"기사들은 왜 비트코인, 주식 더 오를거라는 소리만 하냐"
1036,6723339,넴 평단 572인데
1040,6723344,마지막 비트코인 45k 진입
1074,6723385,형들 무비블록 4층올까
1075,6723386,근데 일반인이 비트코인 살수있었전 해는 언제부터임?
1080,6723393,펀디 이번엔 날 실망시키지않았네
1085,6723399,진짜다 리플가격 시간대로간다 ㄷㄷㄷㄷㄷ
1086,6723400,엠블 물린 사람있냐
1095,6723413,야 근데 체인링크랑 클레이튼이랑 차이가 뭐냐?
1100,6723420,미국 비트코인 따라서 한국 비트코인이 따라가는거 알지?
1101,6723421,2014년 1월에 비트코인 5만원 샀으면 
1105,6723426,리플 시1발련아 니가 계단식 상승이란것도 하는구나
1107,6723429,리플은 이번달 800찍긴 할거같네
1113,6723436,리플ㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱ
1120,6723444,리플 아직 재판결과 안나왔나요? 검색해도 안나오네 ㅡㅡ
1125,6723454,넴 600층에 물렸는데 손절해야하냐...
1126,6723455,ㅋㅋㅋㅋㅋㅋㅋㅋ 비트 5300뚤렷는데 손절안치는놈은 ㅋㅋㅋㅋㅋㅋ
1132,6723463,리플 애미 뒤진년아 빨리 530층 안착하라고
1148,6723490,클레이튼 존나달린다 탑승해라
1163,6723508,리플 시체를 못뚫네
1165,6723512,넴 740층 있냐?
1173,6723522,이더 150~160
1186,6723539,펀디 2.50벽 못치워서 못올라가네
1192,6723547,현 비트코인 상황
1199,6723554,펀디 1.8에 아가리 쩌어어억 
1202,6723557,팩트)테슬라 2조원규모의 돈이 비트코인에 묶여있다
1214,6723572,클레이튼 달립니다 탑승하세요
1217,6723575,^ㅣ발 넴 이새끼들 기사 빠지니까
1220,6723578,니네병신들아 비트오른거보면 상식적으로 생각을해라
1226,6723586,펀디엑스 2.50 시발년아 생각이잇냐?
1229,6723589,넴에 10만원 박은애 2명 누구냐 ㅋㅋ
1233,6723594,4일차코린이 넴 557에 들어갔는데 생각보다 안오르넹
1241,6723602,리플 530 드디어 왔다 시1발ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
1262,6723624,지금 리플 매도치는새끼들7
1273,6723636,이더리움 120만 매수걸어놨는데 어떻게 생각함?
1279,6723645,펀디 2.4 무너지면 끝이다그냥
1287,6723653,어제부로 펀디말고 다른 알트 머리아파서 안봄
1288,6723654,펀디 2.5 좋은말할때 쳐빼라 업비트 아는 지인있다
1294,6723663,펀디
1298,6723667,대장이 5400 진입하려 하는데 왜 리플이 525원이냐 시1발
1301,6723671,아니 펀디 2.50 벽 누가 세워놨냐 도대체
1303,6723673,솔직히 리플은 아니잖아 ㅡㅡ
1310,6723682,펀디 시발 ㅋㅋ 2.5 벽치워도 2.58에 또있네
1317,6723689,펀디 벽세운 씹새야
1323,6723697,펀디 2.5벽 무한분신 ㅋㅋㅋ
1325,6723699,펀디 벽세운새끼 ㄹㅇ 인생에 악재껴라
1332,6723707,펀디 잘 가지고 있어라
1344,6723721,펀디엑스 난이도 2.50 벽 공성가실 기사님 구함 (3/4)
1355,6723732,펀디 2.5뚫리느 ㅋㅋ
1359,6723736,펀디 오르고 있거든 ?
1360,6723737,이더리움 사는 법 좀..
1377,6723755,(재모집) 펀디엑스 난이도 2.80 벽 공성가실 기사님 구함 (3/4)
1383,6723762,펀디간다 ㅋㅋㅋ
1384,6723765,펀디 개쏜다
1393,6723775,리플 530층 구출 성공 시1발 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
1396,6723778,어 펀디쏜다
1402,6723786,지금 비트코인 딱 이느낌
1409,6723794,나스닥 다 말아올렸네 비트 말아올린다
1413,6723797,드디어 비트코인 우상향중
1421,6723805,리플 588층인데 기대해도 됨? 힣힣
1427,6723811,펀디 팔앗다 ㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅ
1431,6723819,아이오에스티(이오스트)  타야하는이유 세가지
1433,6723821,리플 다신안간다
1437,6723826,아까 펀디 손절한 새끼 들어와라 ㅠㅠ
1444,6723835,이야 펀디 2.7원대 매도벽좀 보셈
1459,6723883,이오스 저 애2매뒤진코인은
1471,6723901,이오스게이 멋지네
1486,6723923,김치머니 ㅈ되네 ㅋㅋㅋ 비트 반등시키려고 돈 ㅈㄴ 집어넣노????????
1487,6723924,이더리움 165부터 160까지 분할매수걸고 꿀잠자면되냐
1497,6723936,지금 비트 오르는이유 팩트로알려줌
1499,6723939,트레이더가 말해주는 코인 필승법
1504,6723947,속보!!! 비트 지금 6000 복구!!!!!
1507,6723952,주식하고 비트코인하고 다른점
1518,6723966,존버했으면 부자된거 리플은제외지?
1530,6723980,하 비트코인..
1535,6723987,리플은 진짜아님 . 예전 5천근처 갈때 햇는데
1541,6723993,3년전 비트코인 대폭락 자살률
1547,6723999,무비블록 쏜다 ㅋㅋㅋㅋ 알트 유일하게 쏘는중 ㅋㅋ
1552,6724005,무비간다 ㅅㄱ
1554,6724007,무비블록 가즈아+!!!
1555,6724010,무비 간다 진짜
1557,6724012,무비올라가네
1567,6724025,"비트코인 규제나, 비트코인에 대한 폭락 언급은 폭동의 가능성으로 변질된다"
1574,6724037,무비 메디 둘다 갈 걸
1599,6724067,(속보) 비트코인 사망각 나오냐  빌게이츠까지 ㄷㄷ
1615,6724087,넴 930층에 드간사람도 있냐?..
1620,6724092,무비 움직임이 심상치 않다
1624,6724096,코린이 원화로안팔구 비트로팔아서대손해중!!
1632,6724107,아니 무비
1635,6724110,아 아 펀디 벽세우고 자빠져 자러간 새끼 찾습니다
1637,6724113,펀디 매도벽좀없애봐 ㅅㅂㅋㅋ
1644,6724121,아 비트코인에 넣을걸
1659,6724140,펀디 오르긴 할껀데 매도벽 진짜 개두껍네 ㅋㅋ
1668,6724151,리플 숏치고 잤는데 청산당했다 ㅅㅂ 하락장아니냐?
1674,6724158,스퀘어 비트 평단 51000$ 부근 이라네 ㅋㅋㅋㅋ
1685,6724173,넴은 한번 폭등할꺼 같음
1695,6724185,넴879에 사람잇어요ㅠㅠㅠㅠㅠㅜㅜㅜㅜㅜㅜㅜㅜㅜㅠㅠㅠ
1701,6724192,리플 차트를 봐라 븅슨들아
1704,6724196,혹시 모르는 코린이들을 위한 팁 비트코인만 사라
1709,6724203,리플 병신은 오르지도않네 
1762,6724270,아니근데 왜 비트 떨어지면 알트도 똑같이 떨어짐? 사기아님?
1768,6724279,펀디2.62층의 시대가 오겠어요?
1776,6724288,이오스트(아이오에스티) 세력끼리 싸운다 ㅋㅋ구경하셈
1786,6724300,너와 결혼하기 위해 비트코인을 시작했어 뭔대사야 씨발ㅋㅋ
1793,6724307,코린이 인데 이오스 군적금 150다깨고 이오스 93만원치 삿는데
1810,6724328,다른코인은모르겠는데 리플은기대안됨
1818,6724339,솔까 비트 평단 천만원도 안되면서 왜케 엄살이냐?
1820,6724341,리플올라라..
1854,6724384,이오스트도 쏜다 ㅋㅋㅋ
1860,6724391,ㅈ됐다 테더 범죄 확정
1872,6724404,넴 3월12일까진 들고가도 괜찮겟지? 
1882,6724416,어제 내말듣고 엠블산게이있노
1885,6724419,코르텍스 비트토큰 ㅋㅋㅋ 물리는 흑우없제 ? 
1887,6724423,아 슨트 123층 다시 오냐 진짜 ㅈ됐네;;
1891,6724427,다음에 파월 연설에서 비트코인 소리 나오면
1896,6724435,"가상화폐 테더, 뉴욕 검찰과 200억원대 벌금 합의…""손실 숨겨"""
1900,6724442,코린인데 테더가 머하는 거야??
1921,6724465,"와 비트 팔아야겟는데 미친,..."
1947,6724498,넴 이씨발새끼 지긋지긋해서 다 털었다
1952,6724503,엠블왜이럼
1958,6724510,리플 넣어놓고 -5 매도걸어놓고 잤는데 그대로고 ㅋㅋㅋ
1963,6724516,ㅈ금 비트가격 7일전 가격이다 ㅋㅋ
1981,6724539,그와중에 펀디만 매집하고있네
1982,6724540,씻고온다 넴 600원 만들어 놔라
1985,6724543,넴타라
1990,6724548,네덜란드 튤립버블 역사 잘알고 비트코인에 전재산
1991,6724550,9시까지 보고 비트 스캠무빙 못버티겟다
1992,6724551,이더 폴카닷 반반매수한다
1993,6724552,이더 지금 사면되는거지? 다시반등하는건 기정사실아니냐
1997,6724557,이오스트 왜 ㅈㄹ이냐갑자기?
1999,6724561,펀디 기모으기 언제까지하냐
2003,6724566,펀디 ㅈㄴ 오래모았네
2006,6724569,이오스트 아이오에스티 빨리봐
2015,6724578,펀디기사 언제와
2017,6724581,"가상화폐 '테더', 검찰과 200억대 벌금에 '합의'"
2023,6724587,속보!!! 비트 지금 5900 복구!!!!!
2029,6724594,넴 슬슬 발기할 조짐보인다
2037,6724602,리플이 세상 제일 정직한 코인
2040,6724606,넴 달린다
2045,6724612,펀디만 밑에서 쳐놀고 있노
2047,6724614,넴 발기시작
2049,6724616,넴또속 크또속 하느니 머장님 타고말지 ㅋㅋ
2052,6724619,49만 뚫어 주면 비트 안 판다
2056,6724624,언론에서 비트 조진다는 말은 아무도 신경안씀?
2068,6724637,펀디 매도벽 개 ㅅㅂ
2081,6724650,"빗코,이더 3일전 가격까지 얼마걸린다고 보냐?"
2086,6724655,원기옥언제까지 모아 펀디기사 ㅅㅂ럼
2088,6724658,오늘9시 비트코인만 사야되는이유
2091,6724662,오브스뛴다
2095,6724666,마스크가 비트랑 이더가 비싸다고 한 이유는..
2101,6724673,펀디시동건다
2109,6724682,펀디 응디 따숩노
2118,6724693,9시까지보다가 넴 손절쳐야겠네 
2132,6724713,숏은근데 비트값떨어질수록 그 퍼센트만큼먹는거임?
2135,6724717,펀디 드디어가네
2147,6724734,리플 지금이라도 뺄까
2151,6724738,좋아 비트코인
2160,6724748,5500 비트코인 복구 가즈앗
2166,6724757,펀디간다 ㅋㅋㅋㅋㅋ
2177,6724772,펀디 오래기다렸다 ㅅㅂ 더 올라야지
2178,6724774,"빌게이츠, 앞으로 비트코인 암흑기 시작될것"
2188,6724785,펀디 ㅠㅠ 약속의 펀디 ㅠㅠ
2200,6724804,넴 아까 600층이라고 팔아야한다고 하던 갤럼 아직있나
2202,6724806,펀디 최소 3.1간다 지금이라도 타라
2203,6724807,펀디 몇층감?
2206,6724810,"노무현, 5월23일 비트코인 523배 떨어진다"
2217,6724825,이오스트빼라 지금
2222,6724830,펀디 시발 3간다고좀 하지마
2230,6724839,(속보) 비트코인 오른다!
2232,6724841,누구를 탓하지마라 (넴 에어드랍..)
2233,6724842,ㄹㅇ 가치투자할거면 트론을 사야함
2235,6724845,22일에 비트 5800까지 운지했다 다음날 9시전 6000
2243,6724854,얘들아 비트토큰 아직 안늦었다
2248,6724862,펀디 빨간불뜨니 딱 15퍼네 꿀잠자러간다
2250,6724864,눈뜨자말자 넴샀는데 씻고오니 4퍼먹었노 ㅋㅋㅋ
2251,6724865,난9시올라간다믿고  스텔라에 5천만원박음
2254,6724870,넴 600 뚫리면 어케되는지 알제 ?
2265,6724884,펀디 왜 빗썸이랑 차이 심하냐
2266,6724885,더 늦기전에 넴타라. 9시전까지 700찍는다
2271,6724891,펀디모아놓은게 얼마인데 여기서 멈추겠냐
2281,6724903,ㅋㅋㅋ 넴 홀딩중인데 좆같네
2283,6724905,펀디 물량 처먹는거보소 ㄷㄷㄷ
2284,6724906,넴 꾸준갑 ;; 700가냐
2294,6724918,야 넴 지금 뭐내 왜 계속올라
2306,6724933,넴 에어드랍-----__위잉----
2309,6724936,넴 760층.. 조금이나마 빛이 보이기 시작했다
2316,6724943,넴 545층 편안하다
2317,6724944,펀디 매수벽 한칸한칸이 괴물이네 ㅋㅋ
2318,6724946,야 넴 쏜다
2320,6724948,어제 이오스트 59에 풀매수하고 꿀잠 잤는데
2323,6724951,넴 700층 운행가요??? 넴!!!!
2325,6724953,넴 타면됨?
2338,6724969,넴이 진짜 단타최적화같은데
2339,6724970,4시에 주운 넴 10% 먹었는데 다른거주울걸 
2343,6724976,넴 간다
2361,6724999,펀디 글로벌 시세랑 차이 난다고 하는데
2365,6725005,테슬라 주가 폭락해서 비트코인 판다는 썰이
2374,6725016,펀디 2.7층대 매도벽 빵빵하누ㅋㅋㅋㅋ
2416,6725062,차트보니 펀디엑스 한번 더 올라간다 
2419,6725065,넴 7시30분 형이야
2441,6725090,넴  빨리사라  기회는지금뿐
2449,6725102,무비 꿈틀
2453,6725106,넴 수면 매매 대성공 ㅋㅋ
2465,6725120,존나웃기네 옐런이 한마디해서 비트가 내려간다 이말 ㅋㅋㅋㅋㅋㅋ
2478,6725135,@@넴 담아라 하락때문에 900원넘게 찍었는데 묻혔다@@
2494,6725152,오늘 비트 6천가면 아이오닉5 사야지 ㅋㅋㅋㅋ
2502,6725163,넴 650 구조가능?
2540,6725212,무비블록.
2542,6725215,[속보] 약속의9시 [앵커] 코인동호회 펌핑예정.
2559,6725242,에미넴 노래 듣다가 지금 풀매수 하기로 결정했다
2561,6725243,오늘 비트 6천까지 펌핑가능하다
2579,6725272,크립토가 진짜 역대급 호재인데 비트때메 망함ㅋㅋ
2580,6725273,"펀디 평단인증.,."
2592,6725289,손절 상황이더라도 9시 전엔 일단 빼라
2622,6725328,오늘 경주마로 장 분위기를 알 수 있다
2631,6725338,보라 크립토 넴 이새끼들이 제일 시끄러움
2683,6725401,오늘 비트 코인 가격 예상
2713,6725441,9시에 비트 또 흘러 내리겠지?
2731,6725460,펀디엑스 벽 언제 다 녹았냐
2733,6725462,며칠전만해도 비트코인 좀 올라서 세상을 다 가진냥 의기양양하더니
2770,6725506,넴 ㅅㅂ ㅋㅋ 기억해라
2777,6725516,오늘 비트 5800 이더 195 외워라
2781,6725521,넴은 다시 3월12일 전에 들어가있으면됨
2824,6725576,오늘 비트코인 어떻게 될지 선택지가 두가지임
2827,6725579,루나코인 사라 티몬 ipo 호재 있다
2840,6725595,형들 갑자기 테더가 사졌는데
2901,6725678,넴 달리노 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2922,6725703,경주마 넴이네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 매수벽 미쳤노
2927,6725707,넴 555에 매수 걸어놨었는데
2977,6725772,넴이다 ㅅㅂ ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2982,6725778,넴 경주마라했제? ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2985,6725782,넴 가즈아
2990,6725788,넴 점마 어데가노?
3019,6725826,넴 ㅅㅂ 운전 지랄맞네ㅋ
3064,6725877,넴봐 ㅅㅂㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
3082,6725896,넴 시발련 어디가나요????
3111,6725932,9시 비트 회복인줄알고 들갔다가 물린새끼들 개추
3134,6725967,리플 520달달하구연
3156,6725994,슨트타지마라 시체사는거다
3165,6726005,슨트 기사 마지막단물빠려는거보소 ㅋㅋㅋㅋㅋㅋ
3175,6726019,어제 리플 470에 주웠는데 아직 내리기싫다 ㅋㅋㅋㅋ
3178,6726022,슨트 저거 떨구는거 구경해라
3181,6726027,슨트 허매수
3185,6726032,슨트 뜬금없누
3190,6726038,슨트 세일한다 사라
3206,6726058,슨트 106층 물린게이들 잘가라ㅋㄱㄱㄱㅋ
3213,6726068,리플 550원 돌파ㅡㅡㅡㅡㅡㅡㅡㅡ
3218,6726074,슨트임마 와이라노
3220,6726077,속보) 비트코인 골드 x 비자 마스터카드 협력
3234,6726094,슨트 간다 꽉잡아
3236,6726097,슨트기사 좆병신새끼
3247,6726113,슨트는 예전만큼 인기가 없네
3257,6726126,시발 넴 ㅈ같은 630층 물렷다 살려줘
3267,6726140,개폭락장때 폰 안봤는데 슨트 평단 낮아서 다행이네
3269,6726145,딱보니 오늘도 하락장이네 .. 오늘은 비트 50 깨질듯 10시 안에 나와
3288,6726169,리플520가자
3298,6726179,넴770층 각재다 돈내고 탈출한다 vs 기다린다
3313,6726199,아니 비트코인도 스캠임?
3321,6726209,슨트 조심해라 허매수
3329,6726218,슨트 애미없음 사ㅣ지마셈
3337,6726227,슨트씨발 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
3355,6726250,이 씨발 답답한 새끼들 비트는 장투라고 씨발
3357,6726253,삼일동안 비트장 지켜봤는데 무슨무빙이노?
3367,6726265,슨트기사새끼 물량으로 처 누르더니
3373,6726271,슨트 또 팀이작업중
3387,6726287,슨트 물린새끼없제 ㅋㅋㅋㅋㅋㅋㅋㅋ
3454,6726368,슨트 절대 낚이지 마라
3458,6726373,오늘부터 대장은 비트코인이아니라 '가스' 다
3461,6726377,세일이다 비트 54층 이하면 무조건 사라
3469,6726386,아니 비트코인 시대 끝난지가 언젠데 아직도 갤이 있냐?
3472,6726389,슨트 108층 사람있어요
3479,6726396,무료로 비트코인 하자
3485,6726402,넴 630에 내릴껄
3491,6726408,슨트 기사악랄한놈임
3494,6726411,이오스트는 갖고 있으면 오르지 않냐?
3500,6726417,슨트 들어간새끼들 ㄹㅇ 매수벽보고 들갔을듯....TXT
3506,6726424,픽셀아 힘내
3509,6726425,트위터창업자가세운 스퀘어 비트코인1900억원치매입
3515,6726432,넴 587 사고 630 풀매도 찍고 자고왔는데
3516,6726433,펀디 2.89에 물려서 한달있다 오려는ㄷ
3521,6726438,다날 유니온페이와 협업. 3월부터 전세계에서 결제가능
3536,6726453,슨트 살살 꼬시네
3565,6726483,넴300 아가리 쩌-억
3587,6726509,슨트 진짜 애미없는짓거리 하네 ㅋㅋㅋㅋ
3603,6726527,"페이코인 글로벌 모바일 서비스, 3월부터 전세계 유니온페이 가맹점"
3622,6726548,(속보) 비트파이넥스 영업금지결정.news
3634,6726563,머스크형은 비트익절해서 1조 1천억 정도 벌었다는데?
3636,6726565,오늘 비트코인 4900만 가냐?ㅋㅋㅋㅋㅋㅋ
3654,6726587,클레이 홍보는 카카오에서 하는거냐 톡방에서 선동하는거냐?
3670,6726605,오늘 비트5천대 깨질듯 ㅋㅋ
3699,6726638,넴
3731,6726682,스테이더스 타라 110간다
3766,6726725,머스크 이제 비트코인에서 손땐건가?
3774,6726734,노짱 유니콘 역재생 념글이나 짤 있는사람
3779,6726741,페이코인 유니온페이랑 협약
3783,6726748,뉴욕주내 비트파이넥스 영업금지 결정이라는데?
3789,6726756,페이코인 유니온페이 협약
3793,6726761,슨트 기사 진짜 악마새끼들이닼ㅋㅋㅋㅋㅋㅋ
3803,6726774,슨트기사 후레씹새끼진짜
3806,6726777,슨트 이거 찍어내서 팔고 있는거 아니냐
3813,6726784,와 슨트기사 진짜 너무하네 ㅋㅋㅋ
3826,6726798,코인 처음하는데 펀디 3.20에 물려서
3836,6726808,"리셋되면 비트 , 메이저 알트들은 18년도 고점 가격쯤에서 멈출까?"
3851,6726827,[정직한속보] 비트파이넥스 영업금지결정.fact
3888,6726876,다날 유니온페이랑 협약
3897,6726885,이상황에 리플이 500원대인게 신기하네
3901,6726890,슨트 사실 개발자들이 팔아쳐먹고 있을지도
3908,6726899,엠블 5.6인대 가지고있을까 팔까
3917,6726911,페이코인 유니온페이 개듣보기업임
3927,6726923,속보) 슨트기사 씹련 물림 ㅋㅋ
3932,6726929,솔직히 슨트 실용성 있냐???
3939,6726938,테더 뉴욕 검찰이랑 합의한거 아니였냐?
3947,6726948,다날 유니온페이 페이코인
3953,6726955,슨트는
3970,6726978,이오스트 오늘 12시부터 거래 안 되는 거 맞음?
3977,6726985,슨트 92층 탑승
3980,6726989,비트 이더 폴카닷 에이다
3983,6726994,에이다 펀디 뭐 입벌리고있을까
3986,6726995,클레이튼 이 씨발 조까튼 새끼들아
3995,6727007,슨트 또 쏜다
4000,6727012,근데 페이코인 유니온페이 협약 기사는 호재 아님?
4003,6727015,업빗 펀디 2.8 물려있다
4009,6727022,슨트 기사 입갤
