,num,title
14,5563375,이더 32만5천에 매도 생각하고 28에 큰거 2장 태웠다
25,5563389,리플 모하냐
27,5563391,긍데 리플타는 사람들 왜 리플타는거?
35,5563400,리플1000언 보고 장기투자 한다구염?ㄷㄷㄷㄷㄷㄷ
45,5563413,리플은 그냥....
51,5563424,리플 2년안에 1000 은감
66,5563451,숨우동 첫 시드 얼마로 시작하셨음?
133,5563545,체인링크도 빨랑 스테이킹 지원했으면 조켔땅~ ㅋㅋㅋ
171,5563606,이클은 하드포크 효과가 미비하네
206,5563643,여윽시 에드 모은느게 재미가 있다잉 ㅋㅋㅋ
263,5563715,와! 비트 상승이다! 봤는데...
265,5563717,클레이튼 사라..
271,5563728,리플 260 원!
275,5563734,리플.. 이제 상폐로 가는거냐 ㅋㅋ
282,5563746,아직 클레이 안탄 흑우 없제?
286,5563753,스텔라 100원 갈것 같은데염ㄷㄷㄷㄷㄷㄷㄷ
287,5563754,리플 가자!.!
305,5563785,[케이스타라이브] 루니버스 -> 이더리움으로 스왑
307,5563788,월가에서도 비트코인은 예상 못했나봄 ㅋㅋㅋㅋ
318,5563802,부대장 이더 가는데염ㄷㄷㄷㄷㄷㄷㄷ
330,5563817,니들 비트코인 8년전엔 12달러였던거 아냐?
331,5563819,비트코인 처음 출시때 1000개의 비트코인이 1달러였어
344,5563843,이오스 퀀텀 무쟈게 오르네요
351,5563861,이더 안정감은 씹지린다 역시
356,5563868,이더야 뭐 2.0 진입하면
370,5563884,아 썅 좆썸 트레이더 업뎃하면서 좆같아졌네
371,5563889,스텔라 100원 가겠는데염ㄷㄷㄷㄷㄷㄷㄷ
372,5563890,스텔라 백원에 물리면 1년내로 안올고점입니다
374,5563893,부대장 이더가 30만원이라니염ㄷㄷㄷㄷㄷㄷㄷ
392,5563916,한국에서 비트코인이 412만달러가 가능한 이유 
397,5563921,깔끔한 트론 두칸띄기 좋았네염ㄷㄷㄷㄷㄷㄷㄷ
398,5563922,트론 매도하니까는 더상승하넹ㄷㄷㄷㄷㄷㄷㄷ
426,5563953,청소년 비트코인 가능한데 있냐?
460,5563990,원금 50 그냥 비트 존버하라니까 
461,5563991,그런데 비트는 존버하는거보단
511,5564067,와 씨발 비캐 뭔데 갑자기 졸라 쏘냐?
522,5564085,클레이 삽니다 6처넌
539,5564110,클레이 그거 떡상 예정임?
555,5564132,클레이 중복안되노
579,5564176,얘들아 퀀텀이랑 트론 어떠냐
584,5564189,역시 비트코인은 재밋다
592,5564206,클레이코인 50개당 6500원 전량매입합니다
593,5564209,클레이코인 지닥에 입금했는데 왜 안들어옴?
610,5564227,어제 누워서 비트 보는데 개떡락 하길래 바로 던짐...
621,5564240,비캐 가끔 이상한게
624,5564243,요새 비트형제들
625,5564245,1달만에 망한 천재 트레이더 ㅋㅋ
646,5564269,메이저알트들 중에서는 에이다 스텔라가 가장 좋아보이네염ㄷㄷㄷㄷㄷㄷㄷ
665,5564290,트론 19.9원 풀매수완료염ㄷㄷㄷㄷㄷㄷㄷ
677,5564304,대장님 에이다 트론 3개 차트 전부 보고 있네염ㄷㄷㄷㄷㄷㄷㄷ
682,5564311,트론 두칸띄기 완료염ㄷㄷㄷㄷㄷㄷㄷ
683,5564312,트론 더 상승할것 같은뎅ㄷㄷㄷㄷㄷㄷㄷ
692,5564324,님들 근데 비트코인 초창기에 1만원이라도 박았으면 얼마 버는거임?
697,5564330,형 비트코인갤 입성했다!!  앞으로 잘 지내보자!!!
698,5564331,클레이 코인 들어가려는데
706,5564340,10분만에 리플왜 180%급등한거야?
712,5564349,트론 ㅋㅋ 23원 간다
713,5564350,픽셀 반등시작
716,5564353,스톰 다 팔고 픽셀로갈아탐
717,5564354,스톰에서 고점 외줄타기 하지말고 픽셀 강추
720,5564358,리플 산놈들은.. 뭘 해도 안될놈이다 ㅋㅋㅋㅋ
721,5564359,픽셀 바겐세일이네 줍줍하는 사람이 임자 ㅋ
731,5564377,■■■픽셀코인타라 호재첨가■■■
734,5564382,아니 3천원으로 비트코인 하는데
741,5564393,리플은 정말루다가 돌 그자체넹ㄷㄷㄷㄷㄷㄷㄷ
773,5564438,와 씨발 리플 갑자기 뭔데?
776,5564444,리플10 배 간다
779,5564448,야 이거 뭐냐 엘론머스크가 비트코인 2배로 준다는데 지금 라이브 방송중
815,5564492,리플 2천원 비트 2억
820,5564498,이렇게 쉬운 에드가 어딧노
859,5564557,아씨발클레이좆같네
860,5564558,리플이랑 플엑이랑 어떤게 더 멍청함?
864,5564565,"클레이 진짜,,,, 빠꾸없네 150원 찍고 235원? 미친"
866,5564569,직장인들 비트코인 팁
881,5564593,나도 하루종일 집에서 비트코인이나 하고싶다
882,5564594,트론 본전에 나왔고여 오늘 매매는 관망위주로 해야겠네염ㄷㄷㄷㄷㄷㄷㄷ
889,5564604,리플 천만 간다!!
903,5564618,■썬더 제2의 비트코인 역사만들듯■
907,5564623,외국형아들 때문에 비트코인 지금 천만원인거임
920,5564641,그냥 비트는 무적권 1년담는다
923,5564645,비캐 괜찮아 보이네 요즘..
964,5564695,클레이 치킨1마리가 아니라 2마리엿노
966,5564698,클레이 승부다 ㅆㅂ러마
968,5564700,클레이 추가매수할거임 언능다들 인생을거셈
971,5564703,지금 비트 올리면 너무 빠르지 않냐?
992,5564726,클레이로 일낸다
1001,5564737,클레이 가즈아
1002,5564738,냉정하게 클레이는 더 오를수밖이없찌
1043,5564807,지닥 클레이 입출금안됨?
1074,5564844,카카오  클레이 나왓는데 머하냐 니들
1094,5564867,제가여 어제 매수한 코인은 펀디엑스였습니당ㄷㄷㄷㄷㄷㄷㄷ
1095,5564869,이렇게 쉬운 에드 이벤 첨 봄
1107,5564888,지금 일론머스크 (테슬라 오너) 비트코인2배이벤중
1116,5564898,지금이 비트 기모아서
1129,5564914,님들이 비트코인 캐시 리플 비화를 몰으나보네 ㅇㅅㅇ
1139,5564927,펀디엑스 본전에 나왔네염ㄷㄷㄷㄷㄷㄷㄷ
1166,5564967,애들아 비트코인은 공브 어떤식으로 해야돼?
1182,5565001,그나마 주식으로 비트코인에서 물린돈 다땃다  
1192,5565019,업비트 클레이 매수제한 걸어놓은 이유
1198,5565027,다른 거래소 클레이 스톰으로 핫 할때 빗썸은 절대 가만히 못있지
1199,5565028,리플 팔고 다른데 박아야하는데
1206,5565036,ㅋㅋㅋㅋㅋ 클레이 떡상하노 이기
1211,5565041,클레이 코인원 상장 미친ㄷㄷ
1238,5565069,오늘 타키온 ㅋㅋ 클레이튼 못먹은 흑우있나
1267,5565107,이오스 움직임 보니까는 대장님 대왕메로나 나오려나염ㄷㄷㄷㄷㄷㄷㄷ
1268,5565108,원래 이오스의 움직임은 대장님의 움직임을 미리 알려주는데염ㄷㄷㄷㄷㄷㄷㄷ
1269,5565109,이오스 왜오르는거냐?
1270,5565110,2017년 비트코인 광풍 재현이다 대출 받아서
1272,5565112,이오스 4.8층인데 가망있냐?
1273,5565113,이오스 갑자기 왜뛰냐?
1274,5565114,이오스 상승 제대론데염ㄷㄷㄷㄷㄷㄷㄷ
1279,5565120,이오스 믿고여 베팅할만한 자리같네염ㄷㄷㄷㄷㄷㄷㄷ
1280,5565122,리플 250원인데 옛날처럼 5처넌 될 
1313,5565166,자고일어낫더니 이오스
1331,5565188,내 나이 20살 . 비트코인에 입문하려 한다.
1333,5565190,디씨위키에 쳐보니깐 리플은 리또속이라는데
1342,5565200,형들 비트베이 거래되는 코인 거래소 있어요?? ㅠㅠ
1346,5565204,이오스가 코인판 흐름을 바꾸지 않을까 했는뎅 아니었네염ㄷㄷㄷㄷㄷㄷㄷ
1393,5565264,이오스 4.8층인데 오긴오냐?
1394,5565265,리플은 진짜 안오른다
1422,5565299,클레이 다음주안으로 1000원갈듯
1450,5565328,가끔 비트맨카페가봐라 의외의 알짜정보 가끔나옴
1459,5565338,단타 트레이더가 기회비용모르나염 FNB내리구 엘리시아 타야져
1461,5565340,너네 리플 평단가 얼마냐??
1500,5565384,클레이 심상치않다!
1616,5565516,이더리움 정말 가마니있는 코인이네 ㅋㅋㅋㅋ
1657,5565564,무비 펌핑인가
1658,5565565,무비 펌핑들어간다 빨리타라
1686,5565609,앵커 출발한다
1698,5565627,아니 리플 왜이리 돌덩이냐?
1704,5565633,아니 클레이사라고 
1717,5565649,저스틴선의 불알을 건 트론 40원 펌핑이 온다
1720,5565653,트론 동생 비트토렌트는 상승 안하려나염ㄷㄷㄷㄷㄷㄷㄷ
1721,5565654,트론 동생은 스팀 비트토렌트입니당ㄷㄷㄷㄷㄷㄷㄷ
1729,5565662,빗썸에서 비트토렌트 매수해가지고 보내고 싶은뎅 수수료가 답없네염ㄷㄷㄷㄷㄷ
1767,5565704,아픽스 비트렉스가 올라서 오르는거지 빗썸이올리는게아냐
1794,5565734,아까 비트렉스에서 아픽스 300원 넘었었다
1808,5565755,응 비트렉스 아픽스 140원
1845,5565798,클레이는 펌핑없나연 ??
1853,5565806,클레이 327 탑승할까
1879,5565838,지금은 비트사면 안되나요
1886,5565846,리플은 245원 지박령 있음? ㅋㅋㅋ
1905,5565869,트론 오를까
1906,5565870,현재 비트코인 상황....
2012,5566011,아픽스 빼고 트론 넣어라 ㅋㅋ 트론 갈기세
2036,5566041,클레이 왜 떡락하냐 ㅡㅡ
2084,5566109,■ 비트코인 마진거래 ■ 인생역전 대박꿀잼 ■
2098,5566125,■ 비트코인 마진거래 ■ 인생역전 대박꿀잼 ■
2112,5566141,■ 비트코인 마진거래 ■ 인생역전 대박꿀잼 ■
2114,5566144,비트코인 마진거래 비트옵션에서 하세요
2141,5566177,리플은 돌이냐?
2155,5566193,트론출발
2158,5566196,2연타석 홈런쳤다. 3번째 타석은 트론간다
2164,5566203,트론이 스팀은 데리고 가는뎅 비트토렌트는 안데리고 가네염ㄷㄷㄷㄷㄷㄷㄷ
2167,5566208,형들 비트코인 해보려하는 찐따인데
2170,5566212,트론 펌핑장왔당!!!!!
2183,5566233,트론 간다 했쥬?
2188,5566239,이오스 4.8층  오냐 씨발년들아?
2208,5566274,클레이튼코인은 어디에있냐?
2284,5566387,클레이 쭉쭉오르노 
2321,5566431,니들근데 비트코인볼트라고 앎?
2332,5566450,나는 결국 비트모으려고 알트노리는데
2335,5566455,루나랑 지닥토큰 떡상각 보이지않냐??
2405,5566559,이오스 6층인데 손절해야됩니까 행님들?
2440,5566609,후오비 불장이네 EM 그로스톨 트론도 심상치 않고..
2463,5566634,알파건 뭐건 오늘은 트론의 날로 정해진것.. 거부할수없다
2466,5566638,설치 없이 비트코인 모의투자 연습할 수 있는 곳
2527,5566713,클레이 얼마까지오를거같냐?
2534,5566722,님들 급식 비트코인 입문해보려는데 처음에 얼마정도 꼬라박아야함?
2622,5566824,업비트없이 비트맥스하는법좀 알려죠
2627,5566831,맘스터치 아무리 봐도 리플 재현임
2631,5566835,아니 비트코인 1만불 목매는 놈들은 평생 돈 못범
2639,5566849,카이버 심상정안타
2645,5566855,오늘 카이버 1500찍는다 이거 ㄹㅇ 이다
2670,5566884,형님들 클레이 전망좀 부탁드립니다.
2729,5566955,이더리움 플랫폼
2735,5566962,루나는 스테이킹하고 + 20%올랐던데
2754,5566983,한달 100만 내고 싶으면 비트맥스 해라
2762,5566993,누누이 말하지만 지금 비트코인 타는 놈들은 멍청이임
2770,5567002,아직도 리플리플 거리는놈들 존나 신기 ㅋㅋ
2787,5567028,시발 오리고랑 카이버중 고민했는데
2797,5567044,핵발싸 이오스트
2799,5567046,시발 어제 이오스트 탄다던 새끼 어딨냐
2801,5567048,이오스트 어디까지올라가냐
2802,5567049,이오스트에 지금 올인때려도되냐
2803,5567050,이오스트 왜 오늘 터졌지
2805,5567052,이오스트 저거 뭔데 지금 오름??
2806,5567053,이오스트 가즈아
2808,5567055,이오스트 40원간다  한번쏘면 우주가는거 알제?
2809,5567056,이오스트 찌라시 유출돼서 ㅈㄴ 일찍 터트렸네
2810,5567057,시발 이오스트 틴자마자 수직하락하네
2812,5567059,와 ㅅㅂ 이오스트 바로팔았음 ㅈㄴ 무서워 사지마
2813,5567060,이오스트 저거 보니까 더블유 생각나네 ㅋㅋㅋㅋ
2814,5567061,이오스트 더 가는거 아니냐?
2816,5567064,지금 이오스트 들어오는새끼들 제정신이냐 진짜?
2821,5567070,이오스트 18.7 대에 계속 사서 19대에 파는중이다
2823,5567072,이오스트 다음 타자 루나 일 줄 알앗다 ㅋㅋㅋㅋㅌ
2825,5567074,이오스트 이러다 아픽스처럼 4백 갈까봐 걍 들어가버리고싶음..
2826,5567076,빗썸서 이오스트 질러놓고 지갑닫고 수수료 땡기네 ㅋㅋㅋ
